tic,gvkey,datadate,assets,revenue,net_income,operating_income,cash,debt_total,equity,rd,mktcap,cogs,intangibles,current_assets,current_liabilities,long_term_debt,roa,roe,op_margin,net_margin,cash_to_assets,debt_to_assets,debt_to_equity,current_ratio,rd_to_sales,log_assets,log_mktcap,mkt_to_book,p_to_s,p_to_e,gross_margin,asset_turnover,intangibles_to_assets,cash_ratio,long_term_debt_ratio
PHUN,34584,2024-12-31,114.781,0.6055518999999997,-2.633,-4.891,112.974,0.9319999999999999,107.183,0.673,104.8164,0.45,0.0,113.759,6.451,0.619,-0.022939336649793956,-0.024565462806601792,-8.076929491922993,-4.34809964265656,0.9842569763288349,0.008119810770075186,0.008695408786841196,17.63432026042474,1.1113828558708185,4.743025964961484,4.652210248193504,0.9779200059710961,173.09234765839238,-39.80873528294721,0.25687624793184494,0.0052757154929822855,0.0,17.51263370020152,0.005392878612313885
LSPD,34910,2024-12-31,2477.863,280.134,-26.586,-22.204,662.917,19.16,2318.585,0.0,2329.7331,164.26,1525.792,878.306,144.058,12.968,-0.010729406750897851,-0.01146647632068697,-0.07926206743915412,-0.09490458137891152,0.2675357757874427,0.007732469470668879,0.008263660810364943,6.096891529800498,0.0,7.815151774139343,7.753508990642245,1.0048081480730704,8.31649532009681,-87.63007221846084,0.413637759072444,0.11305467654991419,0.6157693141226936,4.601736800455373,0.005233541967413049
PD,34955,2024-10-31,866.754,118.946,-6.558,-10.066,542.162,459.698,111.596,34.267,1626.0682199999999,15.829,161.099,654.133,332.331,398.816,-0.007566160640735433,-0.058765547152227676,-0.08462663729759724,-0.05513426260656096,0.6255085064505038,0.5303673245234518,4.119305351446288,1.968317731418375,0.2880887125250114,6.764755199495355,7.393920244947196,14.571026022438078,13.670642308274342,-247.95184812442818,0.8669228053066097,0.1372315558970596,0.18586473209238144,1.631391594524736,0.4601259411551605
JMIA,34965,2024-12-31,192.072,46.925,-19.533,-17.329,133.945,11.198,86.792,0.0,467.80866,21.802,0.0,169.331,95.716,7.26,-0.1016962389104086,-0.22505530463637202,-0.36929142248268515,-0.41625998934469904,0.6973686950726811,0.058301053771502354,0.12902110793621532,1.7690981654059927,0.0,5.257870301732854,6.148059366163425,5.389997465204166,9.969284176877997,-23.949657502687757,0.5353862546616942,0.24430942563205463,0.0,1.3994003092481926,0.03779832562788954
ZM,35005,2024-10-31,10679.869,1177.541,207.05,211.03,7711.324,66.57400000000001,8679.834,222.98,22917.07776,249.757,369.344,8532.415,1853.426,37.59,0.019386941918482333,0.02385414283268551,0.17921244355822855,0.1758325187827855,0.7220429389161982,0.006233597060038846,0.007669962351814563,4.603590863622287,0.18936071015786288,9.276115846521355,10.039637665317995,2.640266825379379,19.461808769291263,110.68378536585365,0.7878995296129816,0.11025800035562233,0.0345831957302098,4.16057830202015,0.003519706093773248
PINS,35013,2024-12-31,5342.66,1154.13,1847.475,261.59,2512.869,185.789,4751.154,320.773,19602.057,191.224,110.103,3484.707,398.133,151.364,0.34579685025811113,0.3888476357533348,0.22665557606162212,1.6007512152010603,0.47034042967360834,0.03477462537387743,0.039103973476759535,8.75262035550934,0.27793489468257476,8.583478935270826,9.883389788691442,4.125746502849624,16.984271269267758,10.610187959241669,0.8343132922634366,0.21602160721438388,0.02060827378122508,6.311632042558643,0.02833120580385052
SY,35059,2024-12-31,374.719,44.48,-83.339,-6.052,171.684,32.863,251.961,5.177,132.374262496,18.663,17.442,236.239,86.339,17.152,-0.22240398805504924,-0.3307615067411226,-0.1360611510791367,-1.8736285971223023,0.4581673200451538,0.08770038348735987,0.13042891558614228,2.736179478567044,0.11638938848920863,5.926176411746526,4.88563323258216,0.5253760006350189,2.9760400741007196,-1.588383139898487,0.5804181654676258,0.11870228090916125,0.04654687912809332,1.9884872421501292,0.045772965875762905
FSLY,35120,2024-12-31,1451.359,140.579,-32.886,-33.883,295.882,404.658,965.25,32.742,1341.29184,49.129,713.232,440.195,104.456,377.175,-0.02265876326945987,-0.034069930069930074,-0.24102461960890317,-0.23393252192717262,0.2038654805599442,0.2788131675209235,0.41922610722610726,4.214166730489392,0.23290818685578923,7.280255637857467,7.201388488239349,1.389579735819736,9.54119633800212,-40.78610472541507,0.6505239047083847,0.09686025304559383,0.4914235554401082,2.8325993719843763,0.2598771220628391
PSN,35158,2024-12-31,5487.962,1734.317,54.18,113.328,453.548,1424.6979999999999,2416.389,0.0,9849.99375,1340.351,2432.617,2462.4,1915.644,904.923,0.009872517338859124,0.022421886542274443,0.06534445548305183,0.031239963628333228,0.08264415825036689,0.25960420279878027,0.589597949667872,1.2854162882038627,0.0,8.610312245183499,9.195226099648167,4.076327838770992,5.67946560519213,181.80128737541528,0.22715916409745157,0.3160220497153588,0.44326418440944015,0.23676006606655517,0.16489235894854956
CRWD,35182,2024-10-31,7782.958,1010.178,-16.822,-20.408,4260.324,791.951,3057.933,275.602,73121.75283,200.783,831.37,5572.327,3000.38,776.293,-0.0021613890245842263,-0.005501101561087179,-0.020202380174583093,-0.016652510745630966,0.5473913645685868,0.10175450002428384,0.25898245645015766,1.8572070871023003,0.2728251852643791,8.959691750568108,11.199881177804604,23.91215007980881,72.38501811561923,-4346.793058494828,0.8012399794887634,0.12979358233720392,0.10681928387638737,1.4199281424352914,0.09974266853296652
CLVT,35211,2024-12-31,11490.2,663.0,-191.8,72.8,295.2,4593.799999999999,5139.0,0.0,3512.312,227.7,10007.8,1244.6,1433.5,4571.9,-0.01669248577048267,-0.037322436271648184,0.10980392156862745,-0.28929110105580697,0.025691458808375832,0.39980157003359373,0.8939093208795484,0.8682246250435995,0.0,9.349249777131694,8.164029789077915,0.6834621521696828,5.297604826546003,-18.31236704900938,0.6565610859728507,0.05770134549442133,0.8709857095611911,0.20592954307638645,0.39789559798785046
RCAT,35223,2024-10-31,51.092,1.535,-13.335,-9.117,4.611,13.818999999999999,27.028,2.232,238.75650000000002,1.185,26.403,20.913,14.673,9.391,-0.2609997651295702,-0.49337723841941694,-5.93941368078176,-8.687296416938112,0.09024896265560166,0.2704728724653566,0.5112845937546249,1.4252709057452464,1.4540716612377853,3.9336279291805303,5.475444204121133,8.833672487790441,155.54169381107494,-17.904499437570305,0.22801302931596085,0.030043842480231737,0.5167736631958036,0.3142506644857902,0.18380568386440146
CHWY,35287,2024-10-31,2957.897,2877.635,3.932,25.632,507.519,543.6270000000001,223.422,0.0,11005.05456,2033.762,39.442,1615.725,2179.225,510.612,0.0013293228263188339,0.017598983090295495,0.008907314513480688,0.0013663998387564787,0.17158102530277425,0.18378834692350682,2.433184735612429,0.7414218357443586,0.0,7.992233821839604,9.30610995169475,49.25680801353493,3.824339973624174,2798.843987792472,0.2932522713964767,0.9728651809038652,0.013334473783231804,0.23288967408138214,0.17262670065928598
HCAT,35391,2024-12-31,858.929,79.606,-20.673,-13.167,392.0,402.265,365.207,15.002,452.79108,44.738,345.811,465.65,325.85,167.469,-0.024068345579203867,-0.05660625343983001,-0.16540210536894204,-0.2596914805416677,0.45638230866579194,0.46833323825368567,1.1014712204311528,1.4290317630811722,0.18845313167349198,6.755686264319078,6.115430827048289,1.239820375841646,5.687901414466247,-21.90253373966043,0.43800718538803607,0.09268053587665569,0.4026072003623117,1.2030075187969924,0.1949742062498763
DOYU,35419,2024-12-31,746.152,138.204,-22.97,-14.372,560.005,2.148,576.786,3.859,338.30659,130.055,8.346,612.267,168.788,0.578,-0.03078461225058701,-0.03982412887968848,-0.10399120141240484,-0.16620358310902722,0.7505240219151057,0.002878770009327858,0.0037240848425585927,3.6274320449321045,0.0279224913895401,6.614929332800073,5.823952555348635,0.5865374506316036,2.4478784260947584,-14.728192860252506,0.05896356111255825,0.185222313952117,0.011185388499930308,3.3178010285091353,0.000774641091895485
DT,35447,2024-12-31,3735.105,436.169,361.752,47.464,1007.707,75.211,2553.284,98.343,16269.292050000002,73.073,1358.737,1575.226,1048.569,61.216,0.09685189572983892,0.1416810664226933,0.10882020501227735,0.8293849402410534,0.26979348639462614,0.020136247843099458,0.029456574356789136,1.5022626074202081,0.22546994398960038,8.22553120962157,9.697034686666505,6.3719085107649605,37.300431828029964,44.973606365687,0.8324663146624359,0.1167755658810127,0.36377478009319686,0.9610306999348637,0.016389365225341724
NET,35604,2024-12-31,3301.162,459.946,-12.848,-34.257,1860.192,1463.213,1046.201,120.213,37133.9864,74.366,202.952,2268.997,793.654,1415.587,-0.0038919628906427498,-0.012280622939568974,-0.0744804824914229,-0.02793371395772547,0.5634961265154512,0.44324180394661034,1.3985964456160909,2.8589246699443334,0.2613632904732294,8.102029806686568,10.522287904726168,35.49412244874551,80.73553504107004,-2890.2542341220424,0.838315802289834,0.13932851523190926,0.06147895801538974,2.3438324509168984,0.4288147628017044
CRNC,35614,2024-12-31,617.528,50.896,-24.288,-5.871,107.992,270.369,120.702,20.869,337.45579999999995,15.933,289.945,200.072,151.984,206.305,-0.03933101009185008,-0.20122284634885917,-0.1153528764539453,-0.47720842502357746,0.17487790027334793,0.4378246816338693,2.23997116866332,1.316401726497526,0.4100322225715184,6.425724411603673,5.821434538773223,2.7957763748736553,6.630301005972964,-13.893931159420287,0.6869498585350519,0.08241893484991773,0.4695252684898498,0.7105484787872407,0.33408201733362697
DDOG,35620,2024-12-31,5785.339,737.727,45.594,9.392,4189.059,1842.1799999999998,2714.363,316.314,48885.38391,128.679,364.092,4911.115,1862.713,1176.187,0.00788095563630757,0.016797311192349736,0.012730996696609992,0.061803350019722744,0.724081855877417,0.31842213567778826,0.6786785702575521,2.6365387475150492,0.4287683655335917,8.663082237738013,10.797233733238176,18.009891790449547,66.2648702162182,1072.1889702592446,0.8255736878276111,0.12751664163500184,0.06293356361658323,2.248902004764019,0.20330476744750825
DCBO,35743,2024-12-31,190.713,57.041,11.91,6.99,92.54,1.4960746,57.761,11.577,1354.56112,10.65,15.525,154.241,128.602,0.15507459999999998,0.06244985921253402,0.20619449109260574,0.1225434336705177,0.20879718097508812,0.4852317356446598,0.00784463880280841,0.025901120132961686,1.1993670393928555,0.20295927490752266,5.250769680183279,7.211232784168976,23.451136926299753,23.7471488929016,113.73309151973132,0.813292193334619,0.2990934021278046,0.08140504318006639,0.7195844543630737,0.0008131307252258629
SITM,35794,2024-12-31,884.959,68.111,-18.813,-21.183,418.834,6.232,699.719,29.332,5062.47894,25.957,250.656,544.06,108.449,3.488,-0.02125861198089403,-0.026886507297929595,-0.31100703263789986,-0.27621089104549923,0.4732806830598932,0.00704213415536765,0.008906432439307778,5.016735977279643,0.43064996843388,6.7855413162511535,8.529611551406141,7.23501711401291,74.3268919851419,-269.09471854568653,0.6189014990236525,0.07696514753790855,0.28324024050831736,3.8620365333013678,0.003941425534968287
OCFT,35858,2024-12-31,543.517,46.696,-78.587,-11.474,336.321,5.968999999999999,350.51,3.07,94.76757,72.633,26.801,465.434,197.239,1.462,-0.14458977364093487,-0.22420758323585635,-0.24571697789960598,-1.6829492890183315,0.6187865328959352,0.010982177190409866,0.01702947134175915,2.359746297638905,0.06574438924104849,6.298060984820944,4.551427262127726,0.2703705172462983,2.029457983553195,-1.2058937228803746,-0.5554437210896008,0.08591451601329857,0.04931032516002259,1.7051445200999804,0.0026898882647644873
BILL,35868,2024-12-31,9674.206,362.554,33.548,-21.709,2303.556,1775.27,3809.394,84.784,8635.760949999998,52.409,2649.643,6839.933,4122.209,1741.897,0.0034677781308357506,0.008806650086601702,-0.05987797679793907,0.09253242275633423,0.23811318468926546,0.18350549905594318,0.4660242547764815,1.659288260250754,0.23385206065855021,9.177218447346824,9.063667110612396,2.2669644961902073,23.819240582092593,257.4150754143316,0.85544498198889,0.0374763572328313,0.27388738672713814,0.5588159164176295,0.18005581026494577
SPT,35922,2024-12-31,428.341,107.09,-14.417,-12.227,94.163,43.29,166.594,27.627,1773.74818,21.32,143.229,210.215,220.752,39.543,-0.03365776332408058,-0.08653973132285676,-0.11417499299654496,-0.13462508170697543,0.21983186293163623,0.10106433892622933,0.2598532960370722,0.9522677031238674,0.25797926977308805,6.059919607333713,7.480850202399026,10.647131229215939,16.56315416939023,-123.03171117430811,0.8009151181249418,0.250011089295678,0.33438078540228466,0.42655559179531777,0.09231663557772896
VRT,36175,2024-12-31,9132.5,2346.4,147.0,461.5,1232.2,3145.2999999999997,2434.3,352.1,43251.78144,1452.3,2808.2,5101.8,3097.0,3078.6,0.01609635915685738,0.060386969560037786,0.19668428230480736,0.06264916467780429,0.13492471940870518,0.3444073364358062,1.2920757507291623,1.647336131740394,0.1500596658711217,9.119594758669438,10.674793700875929,17.767646321324403,18.433251551312647,294.2298057142857,0.3810518240709172,0.2569285518751711,0.3074952094169176,0.3978689053923152,0.3371037503421845
PCOR,36273,2024-12-31,2101.371,302.048,-62.291,-66.018,775.395,80.02300000000001,1288.353,89.289,11228.485290000002,36.082,782.918,1099.879,728.032,74.049,-0.02964302828962615,-0.048349326620887284,-0.21856790973620088,-0.2062288113147579,0.3689948133861179,0.03808132880866825,0.062112635279306216,1.5107563953232823,0.29561195571564786,7.6503452678358554,9.326209157958514,8.715379472861864,37.17450633674119,-180.25854922862055,0.8805421654836317,0.14373854021969465,0.37257485708140065,1.0650562063206013,0.03523842291532528
GDYN,36293,2024-12-31,592.192,100.282,4.524,1.517,335.155,12.625,517.829,5.402,1859.4641599999998,58.585,131.325,423.304,55.544,7.205,0.0076394142440289635,0.008736474782215752,0.015127340898665763,0.04511278195488722,0.5659566491948557,0.02131909921106668,0.02438063530624975,7.621057179893418,0.05386809198061467,6.3838309066265655,7.528043639180992,3.5908845584160023,18.54235216688937,411.022139699381,0.41579745118765077,0.16934034907597534,0.22176084783313518,6.034045081376926,0.012166662163622608
CRKN,36357,2024-12-31,34.983,6.334,-10.441,-9.701,13.699,2.526,22.244,1.422,155.480903872,7.973,1.16,23.586,11.076,1.663,-0.2984592516365092,-0.4693850026973566,-1.5315756236185667,-1.6484054310072627,0.3915902009547495,0.07220650030014579,0.11355871246178743,2.1294691224268685,0.22450268392800757,3.5548622292063055,5.046522919396504,6.989790679374213,24.54703250268393,-14.891380506848002,-0.25876223555415223,0.1810593716948232,0.03315896292484921,1.2368183459732756,0.04753737529657263
KC,36395,2024-12-31,2410.208,274.93,-17.144,-1.649,386.413,960.985,708.026,20.124,2578.92454,175.066,726.187,937.193,1254.85,374.429,-0.007113079037161937,-0.024213800058189953,-0.005997890372094715,-0.06235769104863055,0.16032350734874334,0.3987145507773603,1.3572736029467845,0.7468565964059449,0.07319681373440512,7.787468329814403,7.855127746050411,3.642415024307017,9.38029512966937,-150.42723635090996,0.3632342778161714,0.1140689932155233,0.3012964026341295,0.3079356098338447,0.1553513223754962
RXT,36641,2024-12-31,3054.1,685.6,-56.0,-14.6,144.0,3321.1,-999.1891800000002,45.4,506.311,466.8,1580.4,618.8,766.6,3166.5,-0.018336007334402934,0.05604544276590344,-0.02129521586931155,-0.08168028004667445,0.047149733145607546,1.087423463540814,-3.3237949994614624,0.8072006261414035,0.06621936989498249,8.024240229184878,6.227151104989111,-0.5067218602187024,0.7384932905484247,-9.041267857142858,0.3191365227537923,0.22448511836547594,0.5174683212730429,0.1878424210800939,1.0368029861497658
IAC,36691,2024-12-31,9547.16,989.307,-198.977,50.822,1807.144,2373.556,5577.898,80.267,3721.6877999999997,262.507,3599.213,2485.035,886.192,2276.501,-0.02084148584500522,-0.03567239845547552,0.051371313454771875,-0.20112765804750193,0.18928602851528623,0.24861382861500175,0.42552875653158234,2.8041722335566104,0.08113457197816248,9.163999007048968,8.221932554049499,0.6672204834150786,3.7619139458226813,-18.704110525337097,0.7346556731125929,0.10362317170760729,0.37699305343159645,2.039224005633091,0.2384479782469342
NCNO,36711,2024-10-31,1516.606,138.797,-5.252,2.599,257.894,235.897,1088.263,33.039,4313.7823,48.813,1036.903,348.644,178.913,229.453,-0.00346299566268365,-0.004826039293810412,0.018725188584767682,-0.03783943456991145,0.17004680187207488,0.1555427052246925,0.21676469750418786,1.948678966872167,0.2380382861301037,7.324230222476865,8.36957036206891,3.9639152484279996,31.079794952340468,-821.3599200304645,0.6483137243600365,0.09151816622115434,0.6836996556785349,1.4414491959779334,0.1512937440574546
JAMF,36717,2024-12-31,1580.229,162.974,-16.428,-11.29,228.344,390.599,715.983,33.969,1817.1146,31.961,1030.416,424.657,421.355,385.52,-0.010395961597970927,-0.022944678854106875,-0.06927485365763864,-0.10080135481733284,0.14450057554949314,0.24717873169015375,0.5455422824284935,1.0078366223255923,0.20843201983138418,7.365325052227563,7.505005137403427,2.5379298111826682,11.149720814363029,-110.61082298514731,0.8038889638838096,0.10313315348598208,0.6520675167966161,0.5419278280784611,0.24396464056791767
CMRC,36754,2024-12-31,340.289,87.028,-2.39,0.807,179.639,220.58399999999997,33.369,19.763,480.86675999999994,18.53,69.244,251.219,88.006,218.146,-0.007023441839142611,-0.07162336300158831,0.009272877694535091,-0.027462425885921772,0.5279012839086776,0.6482254789311438,6.610446821900566,2.8545667340863123,0.2270878338006159,5.829795256564785,6.175590225495441,14.410583475681019,5.525425839959552,-201.1994811715481,0.7870800202233764,0.25574732065979217,0.203485860547946,2.041213099106879,0.6410609805194996
U,36898,2024-12-31,6737.407,457.099,-122.727,-107.256,1517.672,2353.718,3190.671,217.97,9199.06071,85.755,4232.539,2225.351,889.487,2320.015,-0.018215761642424156,-0.03846432302170923,-0.23464501125576737,-0.2684910708621108,0.22526054905099246,0.349350722021098,0.7376874644863103,2.501836451797497,0.47685512328839047,8.815430411782469,9.126856661085775,2.883111643287572,20.124876033419458,-74.95547605661345,0.8123929389475802,0.06784494390794558,0.6282148310173334,1.7062329185249476,0.34434835241510564
