costat,curcdq,datafmt,indfmt,consol,tic,datadate,gvkey,datacqtr,datafqtr,scfq,acchgq,acomincq,acoq,actq,altoq,ancq,anoq,aociderglq,aociotherq,aocipenq,aocisecglq,aol2q,aoq,apq,aqaq,aqdq,aqepsq,aqpl1q,aqpq,arcedq,arceepsq,arceq,atq,aul3q,billexceq,capr1q,capr2q,capr3q,capsftq,capsq,ceiexbillq,ceqq,cheq,chq,cibegniq,cicurrq,ciderglq,cimiiq,ciotherq,cipenq,ciq,cisecglq,citotalq,cogsq,csh12q,cshfd12,cshfdq,cshiq,cshopq,cshoq,cshprq,cstkcvq,cstkeq,cstkq,dcomq,dd1q,deracq,deraltq,derhedglq,derlcq,derlltq,diladq,dilavq,dlcq,dlttq,doq,dpacreq,dpactq,dpq,dpretq,drcq,drltq,dteaq,dtedq,dteepsq,dtepq,dvintfq,dvpq,epsf12,epsfi12,epsfiq,epsfxq,epspi12,epspiq,epspxq,epsx12,esopctq,esopnrq,esoprq,esoptq,esubq,fcaq,ffoq,finacoq,finaoq,finchq,findlcq,findltq,finivstq,finlcoq,finltoq,finnpq,finreccq,finrecltq,finrevq,finxintq,finxoprq,fyr,gdwlamq,gdwlia12,gdwliaq,gdwlid12,gdwlidq,gdwlieps12,gdwliepsq,gdwlipq,gdwlq,glaq,glcea12,glceaq,glced12,glcedq,glceeps12,glceepsq,glcepq,gldq,glepsq,glivq,glpq,hedgeglq,ibadj12,ibadjq,ibcomq,ibmiiq,ibq,icaptq,intaccq,intanoq,intanq,invfgq,invoq,invrmq,invtq,invwipq,ivaeqq,ivaoq,ivltq,ivstq,lcoq,lctq,lltq,lnoq,lol2q,loq,loxdrq,lqpl1q,lseq,ltmibq,ltq,lul3q,mibnq,mibq,mibtq,miiq,msaq,ncoq,niitq,nimq,niq,nopiq,npatq,npq,nrtxtdq,nrtxtepsq,nrtxtq,obkq,oepf12,oeps12,oepsxq,oiadpq,oibdpq,opepsq,optdrq,optfvgrq,optlifeq,optrfrq,optvolq,piq,pllq,pnc12,pncd12,pncdq,pnceps12,pncepsq,pnciapq,pnciaq,pncidpq,pncidq,pnciepspq,pnciepsq,pncippq,pncipq,pncpd12,pncpdq,pncpeps12,pncpepsq,pncpq,pncq,pncwiapq,pncwiaq,pncwidpq,pncwidq,pncwiepq,pncwiepsq,pncwippq,pncwipq,pnrshoq,ppegtq,ppentq,prcaq,prcd12,prcdq,prce12,prceps12,prcepsq,prcpd12,prcpdq,prcpeps12,prcpepsq,prcpq,prcraq,prshoq,pstknq,pstkq,pstkrq,rcaq,rcdq,rcepsq,rcpq,rdipaq,rdipdq,rdipepsq,rdipq,recdq,rectaq,rectoq,rectq,rectrq,recubq,req,retq,reunaq,revtq,rllq,rra12,rraq,rrd12,rrdq,rreps12,rrepsq,rrpq,rstcheltq,rstcheq,saleq,seqoq,seqq,seta12,setaq,setd12,setdq,seteps12,setepsq,setpq,spce12,spced12,spcedpq,spcedq,spceeps12,spceepsp12,spceepspq,spceepsq,spcep12,spcepd12,spcepq,spceq,spidq,spiepsq,spioaq,spiopq,spiq,sretq,stkcoq,stkcpaq,teqq,tfvaq,tfvceq,tfvlq,tieq,tiiq,tstknq,tstkq,txdbaq,txdbcaq,txdbclq,txdbq,txdiq,txditcq,txpq,txtq,txwq,uacoq,uaoq,uaptq,ucapsq,ucconsq,uceqq,uddq,udmbq,udoltq,udpcoq,udvpq,ugiq,uinvq,ulcoq,uniamiq,unopincq,uopiq,updvpq,upmcstkq,upmpfq,upmpfsq,upmsubpq,upstkcq,upstkq,urectq,uspiq,usubdvpq,usubpcvq,utemq,wcapq,wdaq,wddq,wdepsq,wdpq,xaccq,xidoq,xintq,xiq,xoprq,xopt12,xoptd12,xoptd12p,xoptdq,xoptdqp,xopteps12,xoptepsp12,xoptepsq,xoptepsqp,xoptq,xoptqp,xrdq,xsgaq,afudccy,cogsy,xrdy,prccq,prchq,prclq
A,USD,STD,INDL,C,DAVA,2024-09-30,033913,2024Q3,2025Q1,7,0.0000,,279.0030,349.7860,37.6200,947.2520,,,,,,,855.2120,136.9060,,,,,1.7450,,,,1297.0380,,,,,,,28.5220,,839.6230,70.7830,70.7830,3.0120,-31.2830,0.0000,0.0000,0.0000,0.0000,-28.2710,0.0000,-28.2710,189.2670,58.6065,58.9130,59.4300,59.0310,,59.0310,59.0510,,0.0000,1.5820,0.0000,18.9800,,,,,,0.0000,3.0120,18.9800,232.4740,0.0000,,,16.1870,,,1.2640,,,,,0.4920,0.0000,0.1400,0.1400,0.0500,0.0500,0.1400,0.0500,0.0500,0.1400,0.0000,0.0000,0.0000,0.0000,,1.1340,,,,,,,,,,,,,,,,6,,,,,,,,,662.6560,,,,,,,,,,,,,,,3.0120,3.0120,3.0120,3.0120,1072.0970,,154.9360,817.5920,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,16.6200,184.0930,273.3220,,,1.8320,0.5680,,1297.0380,457.4150,457.4150,,0.0000,0.0000,0.0000,0.0000,,,,,3.0120,-2.3840,,0.0000,,,,,0.2000,0.2000,0.0300,6.2860,22.4730,0.0300,,,,,,5.6470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0000,,92.0400,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,,,,,,,,0.0000,,,,,,,809.5540,,782.6930,261.4280,,,,,,,,,,,261.4280,26.8610,839.6230,,,,,,,,,,,,,,,,,,,,,,,,1.7450,,14.7710,,839.6230,,,,,,,0.0350,24.9470,0.0000,0.0000,39.0160,,39.0160,11.5870,2.6350,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.6930,,,,,,0.0000,,0.0000,238.9550,,,,,,,,,,,,,49.6880,,189.2670,,25.540000000000,33.980000000000,24.980000000000
A,USD,STD,INDL,C,DAVA,2024-12-31,033913,2024Q4,2025Q2,7,0.0000,,250.6920,325.8870,38.1470,901.7190,,,,,,,821.5200,133.0270,,,,,0.5970,,,,1227.6060,,,,,,,26.6400,,819.6380,75.1950,75.1950,8.3780,13.9900,0.0000,0.0000,0.0000,0.0000,22.3680,0.0000,22.3680,169.4660,58.9035,59.1408,59.6280,59.0310,,59.0310,59.4880,,0.0000,1.4890,0.0000,18.0990,,,,,,0.0000,8.3780,18.0990,202.0310,0.0000,,,14.0250,,,0.0000,,,,,0.9010,0.0000,0.1000,0.1000,0.1400,0.1400,0.1000,0.1400,0.1400,0.1000,0.0000,0.0000,0.0000,0.0000,,3.1470,,,,,,,,,,,,,,,,6,,,,,,,,,640.5310,,,,,,,,,,,,,,,8.3780,8.3780,8.3780,8.3780,1021.6690,,142.8420,783.3730,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,9.6980,173.0730,234.8950,,,1.9180,1.9180,,1227.6060,407.9680,407.9680,,0.0000,0.0000,0.0000,0.0000,,,,,8.3780,0.4850,,0.0000,,,4.7570,,0.3000,0.3200,0.1400,1.6800,15.7050,0.1400,,,,,,2.7620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0000,,80.1990,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,,,,-6.8780,,,,0.0000,,,,,,,791.5220,,754.5050,227.6150,,,,,,,,,,,227.6150,37.0170,819.6380,,,,,,,,,,,,,,,,,,,,,,,,0.5970,,12.7270,,819.6380,,,,,,,0.0130,26.8740,0.0000,0.0000,30.9460,0.0000,30.9460,12.2490,-5.6160,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.8140,,,,,,0.0000,,0.0000,211.9100,,,,,,,,,,,,,42.4440,,358.7330,,30.900000000000,33.420000000000,23.280000000000
A,USD,STD,INDL,C,EB,2024-09-30,034076,2024Q3,2024Q3,7,0.0000,0.0000,52.4380,611.2840,10.1850,206.0890,,0.0000,0.0000,0.0000,0.0000,,191.5900,356.2010,,,,,,,,,817.3730,,,,,,,1041.8940,,179.8380,555.6220,530.9570,-3.7680,0.0000,0.0000,0.0000,0.0000,0.0000,-3.7680,0.0000,-3.7680,22.5020,96.9525,96.9525,96.4980,103.6430,0.4550,96.4000,96.4980,0.0000,0.0000,0.0010,0.0000,2.0100,,,,,,0.0000,-3.7680,2.0100,241.3510,0.0000,,62.6710,3.9470,,0.0000,0.0000,,,,,,0.0000,-0.0900,-0.0900,-0.0400,-0.0400,-0.0900,-0.0400,-0.0400,-0.0900,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,12,,,,,,,,,174.3880,,,,,,,,,,,,,,,-3.7680,-3.7680,-3.7680,-3.7680,421.1890,,7.0170,181.4050,0.0000,0.0000,0.0000,0.0000,0.0000,,,0.0000,24.6650,28.1050,391.5590,245.9760,,,4.6250,4.6250,,817.3730,637.5350,637.5350,,0.0000,0.0000,0.0000,0.0000,0.0000,,,,-3.7680,7.4760,,0.0000,,,,,-0.1000,-0.1000,0.0100,-3.5350,0.4120,0.0100,,,,,,-3.5600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0000,77.1700,14.4990,,,,,,,,,,,,4.9400,0.0000,0.0000,0.0000,0.0000,,,,-5.4170,,,,0.0000,0.9200,0.0000,0.0000,3.2240,3.2240,,-822.6290,,-822.6290,77.8010,,,,,,,,,0.0000,,77.8010,0.0000,179.8380,,,,,,,0.0000,,,,,,,,,,,,,,,,,-5.4170,,10.2450,,179.8380,,,,,,7.2430,39.4280,,0.0000,0.0000,,,,5.2430,0.2080,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.7250,,,,,19.0480,0.0000,2.0840,0.0000,77.3890,,,,,,,,,,,,22.5860,54.8870,,68.6150,75.3270,2.730000000000,5.920000000000,2.510000000000
A,USD,STD,INDL,C,EB,2024-12-31,034076,2024Q4,2024Q4,7,0.0000,0.0000,60.8190,552.4960,6.9400,199.8050,,0.0000,0.0000,0.0000,0.0000,,186.3420,301.5810,,,,,,,,,752.3010,,,,,,,1051.3920,,170.2290,489.4900,416.5310,-8.3760,0.0000,0.0000,0.0000,0.0000,0.0000,-8.3760,0.0000,-8.3760,22.2460,93.0290,93.0290,94.2730,104.4850,2.9580,94.2830,94.2730,0.0000,0.0000,0.0010,0.0000,31.8520,,,,,,0.0000,-8.3760,31.8520,211.3150,0.0000,,62.4930,3.9160,,0.0000,0.0000,,,,,,0.0000,-0.1700,-0.1700,-0.0900,-0.0900,-0.1700,-0.0900,-0.0900,-0.1700,0.0000,0.0000,0.0000,0.0000,,-3.6000,,,,,,,,,,,,,,,,12,,,,,,,,,174.3880,,,,,,,,,,,,,,,-8.3760,-8.3760,-8.3760,-8.3760,381.5440,,5.0140,179.4020,0.0000,0.0000,0.0000,0.0000,0.0000,,,0.0000,72.9590,27.0080,366.3730,215.6990,,,4.3840,4.3840,,752.3010,582.0720,582.0720,,0.0000,0.0000,0.0000,0.0000,0.0000,,,,-8.3760,1.4360,,0.0000,,,,,-0.1900,-0.1900,-0.0900,-7.7940,-3.8780,-0.0900,,,,,,-7.4830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0000,75.9560,13.4630,,,,,,,,,,,,3.6000,0.0000,0.0000,0.0000,0.0000,,,,-0.0230,,,,0.0000,0.9240,0.0000,0.0000,2.1870,2.1870,,-831.0050,,-831.0050,76.4640,,,,,,,,,,48.0000,76.4640,0.0000,170.2290,,,,,,,0.0000,,,,,,,,,,,,,,,,,-0.0230,,10.2040,,170.2290,,,,,,10.2020,50.1590,,0.0000,0.0000,,0.5640,,5.9320,0.8930,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.1230,,,,,16.6930,0.0000,1.1020,0.0000,80.3420,,,,,,,,,,,,19.9560,58.0960,,90.8610,95.2830,3.360000000000,4.120000000000,2.590000000000
A,USD,STD,INDL,C,UPWK,2024-09-30,034101,2024Q3,2024Q3,7,0.0000,1.2220,233.6610,904.2910,1.9740,158.3680,0.0000,,,,,197.0200,122.0520,5.6010,,,,307.8480,,,,,1062.6590,0.0000,8.7820,,,,,635.5780,,411.1710,601.1830,288.4640,27.7580,0.0000,0.0000,0.0000,0.0000,0.0000,29.5090,1.7510,29.5090,40.1390,134.2080,141.3648,139.2940,133.4970,0.0000,133.4970,132.6030,0.0001,0.0000,0.0130,0.0000,2.7760,,,,,,0.6520,28.4100,2.7760,366.6880,0.0000,,50.0020,3.6680,,8.7820,0.0000,,,,,,0.0000,0.6300,0.6300,0.2000,0.2000,0.6400,0.2100,0.2100,0.6400,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,12,,,,,,,,,118.2190,,,,,,,,,,,,,,,27.7580,27.7580,27.7580,27.7580,777.8590,,1.8590,120.0780,0.0000,0.0000,0.0000,0.0000,0.0000,,,0.0000,312.7190,276.0620,284.4390,367.0490,0.0000,0.0000,0.3610,0.3610,0.0000,1062.6590,651.4880,651.4880,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,27.7580,8.7820,,0.0000,,,,,0.6300,0.6400,0.2000,20.7930,24.4610,0.2100,,,,,,28.8840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0000,86.3180,36.3160,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,0.0000,4.1700,,0.0000,69.4470,69.4470,,-224.4200,,-225.6420,193.7760,,,,,,,,,,,193.7760,0.0000,411.1710,,,,,,,,,,,,,,,,,,,,,,,,0.0000,,18.5780,,411.1710,504.8680,,0.0000,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000,0.0000,1.1260,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,619.8520,,,,,52.3150,0.0000,0.6910,0.0000,169.3150,,,,,,,,,,,,50.4110,129.1760,,122.2060,155.7920,10.450000000000,12.300000000000,8.425000000000
A,USD,STD,INDL,C,UPWK,2024-12-31,034101,2024Q4,2024Q4,7,0.0000,0.2640,209.8630,911.0540,130.6980,300.5590,0.0000,,,,,152.6680,264.7510,6.1280,,,,357.1570,,,,,1211.6130,0.0000,7.2690,,,,,653.5750,,575.3770,625.7010,305.7570,147.1660,0.0000,0.0000,0.0000,0.0000,0.0000,146.2080,-0.9580,146.2080,38.8050,133.6210,143.1520,143.0980,135.3480,0.0000,135.3480,134.2650,0.0001,0.0000,0.0140,0.0000,1.6240,,,0.1000,,,0.2250,147.3910,1.6240,367.4950,0.0000,,44.3560,4.3700,,7.2690,0.0000,,,,,,0.0000,1.5200,1.5200,1.0300,1.0300,1.6100,1.1000,1.1000,1.6100,0.0000,0.0000,0.0000,0.0000,,0.1000,,,,,,,,,,,,,,,,12,,,,,,,,,121.0640,,,,,,,,,,,,,,,147.1660,147.1660,147.1660,147.1660,942.8720,,12.9890,134.0530,0.0000,0.0000,0.0000,0.0000,0.0000,,,0.0000,319.9440,260.6810,268.4330,367.8030,0.0000,0.0000,0.3080,0.3080,0.0000,1211.6130,636.2360,636.2360,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,147.1660,5.7350,,0.0000,,,140.3390,,0.6500,0.6800,0.1600,32.5080,36.8780,0.1600,,,,,,18.3710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0000,80.1640,35.8080,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,,,,-19.1860,0.0000,0.0000,0.0000,0.0000,4.6460,,0.0000,75.4900,75.4900,,-78.2120,,-78.4760,191.4830,,,,,,,,,0.6000,3.6000,191.4830,0.0000,575.3770,,,,,,,,,,,,,,,,,,,,,,,,-19.1860,,13.6330,55.5910,575.3770,509.8250,,0.0000,,,0.0000,0.0000,128.7790,0.0000,0.0000,0.0000,-129.2580,0.0000,0.0000,-128.7950,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,642.6210,,,,,56.8240,0.0000,0.6860,0.0000,154.6050,,,,,,,,,,,,53.4910,115.8000,,161.0110,209.2830,16.350000000000,18.140000000000,9.925000000000
A,USD,STD,INDL,C,ESTC,2024-07-31,034243,2024Q2,2024Q1,7,0.0000,-19.4660,118.9080,1466.1480,324.8560,684.3250,0.0000,0.0000,0.0000,0.0000,0.0000,442.8100,661.6140,9.3370,,,,329.4760,-0.0480,,,,2150.4730,0.0000,599.2510,,,,,1819.0060,2.7000,759.4180,1150.7660,594.8710,-49.2270,-0.2790,0.0000,0.0000,0.0000,0.0000,-47.0550,2.4510,-47.0550,87.5840,100.7408,101.7960,102.2840,102.7600,,102.7240,102.2840,0.0110,0.0000,1.0810,0.0000,11.1430,,,,,,0.0000,-49.2270,11.1430,579.6010,0.0000,,19.5030,4.1730,,599.2510,27.7240,,,,,,0.0000,0.5500,0.5500,-0.4800,-0.4800,0.6200,-0.4800,-0.4800,0.6200,0.0000,0.0000,0.0000,0.0000,,-0.2000,,,,,,,,,,,,,,,,4,,,,,,,,,319.4170,,,,,,,,,,,,,,,-49.2270,-49.2270,-49.2270,-49.2270,1339.0190,,17.3410,336.7580,0.0000,0.0000,0.0000,0.0000,0.0000,,,0.0000,555.8950,734.4630,768.2190,622.8360,0.0000,0.0000,43.2350,15.5110,0.0000,2150.4730,1391.0550,1391.0550,0.0000,0.0000,0.0000,0.0000,0.0000,0.6520,,,,-49.2270,11.2080,,0.0000,,,,,-1.4200,-1.4400,-0.4800,-33.6510,-29.4780,-0.4800,,,,,,-29.1560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0000,42.2140,22.7110,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,,,,-0.1390,,,,0.0000,4.3700,-20.1180,0.0000,196.4740,196.4740,2.7000,-1060.3000,,-1040.8340,347.4200,,,,,,,,,,3.4360,347.4200,0.0000,759.4180,,,,,,,,,,,,,,,,,,,,,,,,-0.1870,,63.5430,,759.4180,772.2860,,0.0000,,,0.0360,0.3690,210.8090,0.0000,0.0000,,,,13.2760,20.0710,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,697.9290,,,,,118.5220,0.0000,6.5260,0.0000,376.8980,,,,,,,,,,,,89.3320,289.3140,,87.5840,89.3320,109.670000000000,123.960000000000,92.960000000000
A,USD,STD,INDL,C,ESTC,2024-10-31,034243,2024Q3,2024Q2,7,0.0000,-18.2270,118.7960,1575.7540,300.3850,655.7460,0.0000,0.0000,0.0000,0.0000,0.0000,437.7980,634.3080,23.5570,,,,343.5570,-0.1040,,,,2231.5000,0.0000,608.1570,,,,,1895.3070,3.3000,811.5180,1200.8900,658.5080,-25.4500,0.6010,0.0000,0.0000,0.0000,0.0000,-24.2110,0.6380,-24.2110,89.6140,101.7825,102.8378,103.2390,103.6670,,103.6310,103.2390,0.0110,0.0000,1.0910,0.0000,10.5250,,,,,,0.0000,-25.4500,10.5250,578.7860,0.0000,,19.8600,3.5650,,608.1570,37.5480,,,,,,0.0000,0.5500,0.5500,-0.2500,-0.2500,0.6200,-0.2500,-0.2500,0.6200,0.0000,0.0000,0.0000,0.0000,,-1.8000,,,,,,,,,,,,,,,,4,,,,,,,,,319.4170,,,,,,,,,,,,,,,-25.4500,-25.4500,-25.4500,-25.4500,1390.3040,,14.5060,333.9230,0.0000,0.0000,0.0000,0.0000,0.0000,,,0.0000,542.3820,748.2820,790.7290,629.2530,0.0000,0.0000,50.4670,12.9190,0.0000,2231.5000,1419.9820,1419.9820,0.0000,0.0000,0.0000,0.0000,0.0000,1.2900,,,,-25.4500,9.1060,,0.0000,,,,,-1.4200,-1.4400,-0.2500,-4.2360,-0.6710,-0.2500,,,,,,-1.7820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0000,41.2980,21.4380,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,,,,-0.0860,,,,0.0000,4.9920,-19.5170,0.0000,256.0680,256.0680,3.3000,-1084.5110,,-1066.2840,365.3610,,,,,,,,,,3.3200,365.3610,0.0000,811.5180,,,,,,,,,,,,,,,,,,,,,,,,-0.1900,,64.0650,,811.5180,781.3550,,0.0000,,,0.0360,0.3690,187.2040,0.0000,0.0000,,,,8.3650,23.6680,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785.0250,,,,,125.0600,0.0000,6.4620,0.0000,366.0320,,,,,,,,,,,,88.1630,276.4180,,177.1980,177.4950,80.230000000000,111.520000000000,69.000000000000
A,USD,STD,INDL,C,STNE,2024-09-30,034309,2024Q3,2024Q3,7,0.0000,-37.5000,198.2400,7344.1120,180.3880,2191.9370,0.0000,-22.1420,-61.5230,0.0000,0.0000,,1868.6430,4394.9100,,,,,,,,,9536.0490,0.0000,,,,,253.4310,2684.8240,,2805.2390,2193.7540,737.0310,102.7670,-0.1550,37.6280,0.6730,10.4030,0.0000,150.7750,0.1320,150.1020,106.8000,306.1328,315.0683,303.5710,314.2470,9.9660,296.7750,297.0220,0.0000,0.0000,0.0140,0.0000,517.3320,9.5200,0.0630,,0.2720,15.3860,0.0000,104.8230,517.3320,1325.6880,-2.6510,,312.0950,37.8190,,0.0000,0.0000,,,,,595.5230,0.0000,1.2300,1.2300,0.3400,0.3500,1.3000,0.3400,0.3500,1.2900,0.0000,0.0000,0.0000,0.0000,,3.4390,,,,,,,,,,,,,,,,12,,,,,,,,,1034.9400,,,,,,,,,,,0.0000,-0.1870,,,104.8230,104.8230,105.2360,104.8230,4140.8240,,609.0990,1644.0390,0.0000,0.0000,0.0000,0.0000,0.0000,,,44.2160,1456.7230,164.0120,5155.5010,1565.4120,0.0000,394.6610,129.4600,129.4600,0.0000,9536.0490,6730.8100,6720.9130,51.9350,9.8970,0.0000,9.8970,0.4130,53.5560,,,,102.1720,-14.2060,,0.0000,,,,,1.2500,1.3200,0.3400,318.5630,356.3820,0.3500,,,,,,129.4410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0000,635.3890,323.2940,,,,,,,,,,,,13.3400,0.0000,0.0000,0.0000,0.0000,,,,,,,,0.0000,,-7.3910,69.0520,4952.1180,4883.0660,,341.8190,,473.3800,582.4490,,,,,,,,,,1388.1030,582.4490,-94.0610,2805.2390,,,,,,,,,,,,,,,,,,,,,,,,-0.1870,,12.8420,,2815.1360,4915.9520,,446.5960,,,17.4720,221.4180,127.2310,0.0000,0.0000,110.2640,4.8910,110.2640,79.2470,24.2050,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2188.6110,,,,,110.7700,-2.6510,174.7290,0.0000,226.0670,,,,,,,,,,,,,119.2670,,295.2360,,11.260000000000,15.081000000000,10.845000000000
A,USD,STD,INDL,C,STNE,2024-12-31,034309,2024Q4,2024Q4,7,0.0000,-46.4100,229.3920,7431.6950,211.0870,1430.6290,0.0000,-20.2960,-66.9730,0.0000,0.0000,,1134.1060,4387.0200,,,,,,,,,8862.3240,0.0000,,,,,168.5670,2382.4580,,1903.9590,2352.6940,845.2150,-503.4820,0.1670,-2.4850,0.1950,-12.8390,0.0000,-519.4580,-0.8190,-519.6530,68.7610,301.6950,301.6950,303.4360,314.2470,10.8880,286.0130,303.4360,0.0000,0.0000,0.0120,0.0000,803.5310,25.3540,16.7140,,1.7130,45.4610,0.0000,-503.7040,803.5310,1281.5040,0.0000,,303.9680,23.9550,,0.0000,0.0000,,,,,740.2230,0.0000,-0.8100,-0.8100,-1.6600,-1.6600,-0.8100,-1.6600,-1.6600,-0.8100,0.0000,0.0000,0.0000,0.0000,,-1.9870,,,,,,,,,,,,,,,,12,,,,,,,,-575.2710,335.9930,,,,,,,,,,,0.0000,0.3090,,,-503.7040,-503.7040,-503.4820,-503.7040,3193.7570,,546.4810,882.4740,0.0000,0.0000,0.0000,0.0000,0.0000,,,40.5450,1507.4790,161.4470,5421.7980,1528.2730,0.0000,368.7000,136.7170,136.7170,0.0000,8862.3240,6958.3650,6950.0710,32.5300,8.2940,0.0000,8.2940,0.2220,47.1500,,,,-503.7040,-13.3790,,0.0000,,,,,0.4700,0.4700,-0.4100,199.2490,223.2040,-0.4100,,,,,,-496.1320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0000,600.4910,296.5230,,,,,,,,,,,,9.2000,0.0000,0.0000,0.0000,0.0000,,,,,0.0000,0.0000,0.0000,0.0000,,-6.2910,60.2150,4849.6090,4789.3940,,-186.5310,,-56.0000,371.6460,,,,,,,,,,1423.7490,371.6460,-84.1210,1903.9590,,,,,,,,,,,,,,,,,,,,,,,,-574.9620,,8.5370,,1912.2530,4874.5790,,401.2300,,,28.2340,291.9800,140.9280,0.0000,0.0000,110.0520,-10.0720,110.0520,69.8000,7.3500,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009.8970,,,,,93.5080,0.0000,107.0400,0.0000,148.4420,,,,,,,,,,,,,79.6810,,436.6430,,7.970000000000,11.800000000000,7.830000000000
A,USD,STD,INDL,C,RVLV,2024-09-30,034467,2024Q3,2024Q3,7,0.0000,4.5890,76.5290,584.9950,35.0010,85.9380,,0.0000,0.0000,0.0000,0.0000,,39.3660,60.3880,,,,,-0.1690,,,,670.9330,,,,,,,123.8830,,420.2860,252.8410,252.8410,10.7510,2.8690,0.0000,-0.0230,0.0000,0.0000,13.6200,0.0000,13.6430,136.9870,71.0470,71.6858,71.5230,70.7130,0.1180,70.7130,70.6730,0.0010,0.0000,0.0710,0.0000,8.3590,,,,,,0.0000,10.9710,8.3590,34.1650,0.0000,,21.3620,1.2920,,27.4600,0.0000,,,,,,0.0000,0.5700,0.5700,0.1500,0.1500,0.5800,0.1600,0.1600,0.5800,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,12,,,,,,,,,2.0420,,,,,,,,,,,,,,,10.9710,10.9710,10.7510,10.9710,454.9760,,2.3230,4.3650,,,,240.0400,,,,0.0000,0.0000,146.5360,215.9570,34.1650,,,0.0000,0.0000,,670.9330,250.6470,250.1220,,0.5250,0.0000,0.5250,-0.2200,0.0000,,,,10.9710,0.1920,,0.0000,,,,,0.5600,0.5700,0.1500,14.4220,15.7140,0.1600,,9.8200,,,,14.4450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0000,67.9340,46.5720,,,,,,,,,,,,15.6700,0.0000,0.0000,0.0000,0.0000,,,,,,,,0.0000,,4.5890,4.0580,15.5850,11.5270,,296.3320,,291.7430,283.1460,,,,,,,,,,,283.1460,0.0000,420.2860,,0.0000,,,,,0.0000,,,,,,,,,,,,,,,,0.0000,-0.1690,,2.0980,,420.8110,,,,,,0.0000,0.0000,30.0050,0.0000,0.0000,0.0000,,0.0000,0.6740,3.6940,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369.0380,,,,,114.3950,0.0000,0.0000,0.0000,267.4320,,,,,,,,,,,,,130.4450,,393.2910,,24.780000000000,26.142400000000,14.874500000000
